split,sample_id,speaker,text_chars,semantic_tokens,audio_frames,duration,semantic_audio_ratio,sequence_length
train,ulsan_013344,DKSR20001677_2,36,30,54,4.32,0.5555555555555556,84
train,ulsan_007098,DKSR20001300_1,21,14,27,2.11,0.5185185185185185,41
train,ulsan_009359,DKSR20001535_2,25,18,55,4.39,0.32727272727272727,73
train,ulsan_019341,DKSR20001507_2,22,15,43,3.43,0.3488372093023256,58
train,ulsan_012713,DKSR20001650_1,44,26,62,4.93,0.41935483870967744,88
train,ulsan_019977,DKSR20001510_2,28,22,56,4.44,0.39285714285714285,78
train,ulsan_016582,DKSR20001208_1,32,20,58,4.57,0.3448275862068966,78
train,ulsan_008083,DKSR20001353_2,52,33,84,6.69,0.39285714285714285,117
train,ulsan_006237,DKSR20001284_2,33,18,49,3.85,0.3673469387755102,67
train,ulsan_024117,DKSR20000961_2,46,31,85,6.74,0.36470588235294116,116
train,ulsan_012173,DKSR20001618_1,39,26,72,5.7,0.3611111111111111,98
train,ulsan_015430,DKSR20001160_2,20,10,72,5.7,0.1388888888888889,82
train,ulsan_005331,DKSR20001169_2,12,10,46,3.61,0.21739130434782608,56
train,ulsan_015584,DKSR20001160_1,37,24,77,6.09,0.3116883116883117,101
train,ulsan_003097,DKSR20001146_2,21,11,35,2.8,0.3142857142857143,46
train,ulsan_024716,DKSR20000962_2,18,13,31,2.41,0.41935483870967744,44
train,ulsan_014424,DKSR20001032_1,17,13,33,2.58,0.3939393939393939,46
train,ulsan_023300,DKSR20000955_1,24,16,57,4.53,0.2807017543859649,73
train,ulsan_026775,DKSR20000979_1,26,14,45,3.53,0.3111111111111111,59
train,ulsan_007452,DKSR20001348_1,33,18,57,4.56,0.3157894736842105,75
train,ulsan_012224,DKSR20001618_2,16,11,39,3.08,0.28205128205128205,50
train,ulsan_000862,DKSR20000959_1,38,24,65,5.18,0.36923076923076925,89
train,ulsan_002942,DKSR20001146_2,26,19,56,4.45,0.3392857142857143,75
train,ulsan_013458,DKSR20001677_2,4,3,12,0.89,0.25,15
train,ulsan_003797,DKSR20001149_1,21,14,32,2.54,0.4375,46
train,ulsan_022618,DKSR20001570_2,35,24,63,5.02,0.38095238095238093,87
train,ulsan_015841,DKSR20001202_1,27,16,37,2.89,0.43243243243243246,53
train,ulsan_020281,DKSR20001511_2,12,7,22,1.73,0.3181818181818182,29
train,ulsan_018621,DKSR20001387_2,59,39,108,8.57,0.3611111111111111,147
train,ulsan_023200,DKSR20000956_1,41,32,73,5.81,0.4383561643835616,105
train,ulsan_018612,DKSR20001386_1,38,21,81,6.41,0.25925925925925924,102
train,ulsan_016822,DKSR20001240_2,17,13,25,2.0,0.52,38
train,ulsan_024858,DKSR20000973_1,15,8,34,2.65,0.23529411764705882,42
train,ulsan_027186,DKSR20000980_2,34,25,56,4.42,0.44642857142857145,81
train,ulsan_008863,DKSR20001476_1,50,34,82,6.52,0.4146341463414634,116
train,ulsan_004283,DKSR20001166_2,35,27,50,3.96,0.54,77
train,ulsan_020540,DKSR20001512_1,10,6,38,3.02,0.15789473684210525,44
train,ulsan_001898,DKSR20001132_2,35,30,50,3.92,0.6,80
train,ulsan_006351,DKSR20001285_1,16,11,35,2.79,0.3142857142857143,46
train,ulsan_005443,DKSR20001278_2,27,22,46,3.67,0.4782608695652174,68
train,ulsan_008244,DKSR20001413_2,44,28,67,5.35,0.417910447761194,95
train,ulsan_027396,DKSR20001204_2,20,14,44,3.45,0.3181818181818182,58
train,ulsan_016325,DKSR20001207_2,15,12,42,3.34,0.2857142857142857,54
train,ulsan_017890,DKSR20001288_1,12,7,26,2.06,0.2692307692307692,33
train,ulsan_014204,DKSR20001031_1,35,21,55,4.33,0.38181818181818183,76
train,ulsan_003957,DKSR20001165_1,33,25,73,5.81,0.3424657534246575,98
train,ulsan_016592,DKSR20001208_1,18,13,47,3.71,0.2765957446808511,60
train,ulsan_012180,DKSR20001618_1,25,20,35,2.73,0.5714285714285714,55
train,ulsan_010862,DKSR20001608_1,22,15,38,2.98,0.39473684210526316,53
train,ulsan_008391,DKSR20001475_1,29,20,50,3.97,0.4,70
train,ulsan_013068,DKSR20001651_2,30,23,47,3.76,0.48936170212765956,70
train,ulsan_011403,DKSR20001610_1,18,14,30,2.4,0.4666666666666667,44
train,ulsan_000151,DKSR20000953_1,6,5,14,1.07,0.35714285714285715,19
train,ulsan_017845,DKSR20001288_2,15,12,28,2.22,0.42857142857142855,40
train,ulsan_023164,DKSR20000956_2,26,15,46,3.64,0.32608695652173914,61
train,ulsan_005153,DKSR20001169_1,44,34,61,4.87,0.5573770491803278,95
train,ulsan_014030,DKSR20001031_1,11,7,33,2.57,0.21212121212121213,40
train,ulsan_020223,DKSR20001510_2,37,27,80,6.4,0.3375,107
train,ulsan_003715,DKSR20001149_2,62,38,93,7.38,0.40860215053763443,131
train,ulsan_000799,DKSR20000959_1,36,23,78,6.2,0.2948717948717949,101
train,ulsan_010999,DKSR20001608_2,26,23,54,4.25,0.42592592592592593,77
train,ulsan_019667,DKSR20001508_2,25,18,33,2.63,0.5454545454545454,51
train,ulsan_023361,DKSR20000955_2,18,13,28,2.17,0.4642857142857143,41
train,ulsan_006181,DKSR20001284_1,51,37,76,6.03,0.4868421052631579,113
train,ulsan_016831,DKSR20001240_2,13,12,26,2.02,0.46153846153846156,38
train,ulsan_021842,DKSR20001568_1,26,18,41,3.26,0.43902439024390244,59
train,ulsan_002635,DKSR20001145_2,27,19,69,5.45,0.2753623188405797,88
train,ulsan_018471,DKSR20001380_1,41,24,74,5.88,0.32432432432432434,98
train,ulsan_020647,DKSR20001512_2,26,17,59,4.71,0.288135593220339,76
train,ulsan_010694,DKSR20001594_1,7,3,30,2.38,0.1,33
train,ulsan_026489,DKSR20001158_2,16,12,29,2.27,0.41379310344827586,41
train,ulsan_016953,DKSR20001240_2,8,7,16,1.24,0.4375,23
train,ulsan_010837,DKSR20001608_1,14,11,56,4.47,0.19642857142857142,67
train,ulsan_016434,DKSR20001207_1,21,10,35,2.75,0.2857142857142857,45
train,ulsan_003380,DKSR20001147_1,6,4,15,1.14,0.26666666666666666,19
train,ulsan_016099,DKSR20001206_1,15,10,34,2.72,0.29411764705882354,44
train,ulsan_008883,DKSR20001476_1,13,10,21,1.65,0.47619047619047616,31
train,ulsan_013378,DKSR20001677_2,32,24,59,4.69,0.4067796610169492,83
train,ulsan_014570,DKSR20001032_2,17,12,26,2.01,0.46153846153846156,38
train,ulsan_025423,DKSR20000974_1,31,19,55,4.33,0.34545454545454546,74
train,ulsan_007517,DKSR20001348_2,17,12,29,2.27,0.41379310344827586,41
train,ulsan_003706,DKSR20001149_1,41,26,67,5.29,0.3880597014925373,93
train,ulsan_014275,DKSR20001032_1,16,9,35,2.8,0.2571428571428571,44
train,ulsan_010966,DKSR20001608_2,12,8,40,3.19,0.2,48
train,ulsan_023371,DKSR20000955_2,30,24,51,4.05,0.47058823529411764,75
train,ulsan_000652,DKSR20000954_2,11,8,26,2.04,0.3076923076923077,34
train,ulsan_005210,DKSR20001169_1,40,31,64,5.11,0.484375,95
train,ulsan_021704,DKSR20001568_1,13,11,30,2.4,0.36666666666666664,41
train,ulsan_006028,DKSR20001284_2,13,9,39,3.05,0.23076923076923078,48
train,ulsan_004277,DKSR20001166_2,20,12,52,4.14,0.23076923076923078,64
train,ulsan_011979,DKSR20001617_2,52,32,91,7.21,0.3516483516483517,123
train,ulsan_004800,DKSR20001168_1,13,8,27,2.14,0.2962962962962963,35
train,ulsan_000296,DKSR20000953_1,6,2,21,1.64,0.09523809523809523,23
train,ulsan_023145,DKSR20000956_2,25,14,67,5.33,0.208955223880597,81
train,ulsan_013809,DKSR20001715_1,6,5,23,1.79,0.21739130434782608,28
train,ulsan_017170,DKSR20001241_1,28,16,69,5.49,0.2318840579710145,85
train,ulsan_007950,DKSR20001352_2,49,40,64,5.06,0.625,104
train,ulsan_023260,DKSR20000955_2,8,7,25,1.93,0.28,32
train,ulsan_005409,DKSR20001278_2,13,8,24,1.91,0.3333333333333333,32
train,ulsan_012886,DKSR20001650_1,37,25,67,5.32,0.373134328358209,92
train,ulsan_010558,DKSR20001594_2,23,13,42,3.29,0.30952380952380953,55
train,ulsan_025553,DKSR20000974_1,55,33,92,7.3,0.358695652173913,125
train,ulsan_024646,DKSR20000962_2,11,7,37,2.96,0.1891891891891892,44
train,ulsan_016943,DKSR20001240_1,22,17,52,4.12,0.3269230769230769,69
train,ulsan_002628,DKSR20001145_1,28,20,48,3.82,0.4166666666666667,68
train,ulsan_026843,DKSR20000979_1,25,23,46,3.66,0.5,69
train,ulsan_020906,DKSR20001532_2,21,15,73,5.79,0.2054794520547945,88
train,ulsan_015174,DKSR20001159_2,30,21,91,7.21,0.23076923076923078,112
train,ulsan_020665,DKSR20001512_2,18,10,33,2.64,0.30303030303030304,43
train,ulsan_017591,DKSR20001287_1,28,22,45,3.55,0.4888888888888889,67
train,ulsan_013580,DKSR20001715_1,15,9,29,2.29,0.3103448275862069,38
train,ulsan_000715,DKSR20000954_2,26,22,46,3.61,0.4782608695652174,68
train,ulsan_026569,DKSR20001158_1,15,8,37,2.95,0.21621621621621623,45
train,ulsan_015558,DKSR20001160_2,32,18,53,4.17,0.33962264150943394,71
train,ulsan_004306,DKSR20001166_1,12,5,25,1.95,0.2,30
train,ulsan_022326,DKSR20001569_1,25,17,43,3.43,0.3953488372093023,60
train,ulsan_010840,DKSR20001608_1,32,23,77,6.09,0.2987012987012987,100
train,ulsan_016978,DKSR20001240_1,26,19,70,5.54,0.2714285714285714,89
train,ulsan_019650,DKSR20001508_1,30,21,61,4.85,0.3442622950819672,82
train,ulsan_007478,DKSR20001348_2,11,8,33,2.64,0.24242424242424243,41
train,ulsan_014556,DKSR20001032_1,28,20,46,3.64,0.43478260869565216,66
train,ulsan_013085,DKSR20001651_1,30,20,60,4.79,0.3333333333333333,80
train,ulsan_001785,DKSR20001131_2,10,10,30,2.34,0.3333333333333333,40
train,ulsan_005493,DKSR20001278_1,11,9,23,1.8,0.391304347826087,32
train,ulsan_013365,DKSR20001677_1,4,3,16,1.24,0.1875,19
train,ulsan_001920,DKSR20001132_2,23,13,38,3.0,0.34210526315789475,51
train,ulsan_024417,DKSR20000963_1,21,17,48,3.79,0.3541666666666667,65
train,ulsan_002356,DKSR20001144_2,36,23,54,4.27,0.42592592592592593,77
train,ulsan_013549,DKSR20001677_2,14,13,35,2.76,0.37142857142857144,48
train,ulsan_019856,DKSR20001509_1,38,25,84,6.65,0.2976190476190476,109
train,ulsan_022529,DKSR20001570_2,14,14,35,2.73,0.4,49
train,ulsan_017749,DKSR20001288_2,40,31,74,5.88,0.4189189189189189,105
train,ulsan_009340,DKSR20001535_2,31,24,47,3.71,0.5106382978723404,71
train,ulsan_004154,DKSR20001166_1,43,34,82,6.48,0.4146341463414634,116
train,ulsan_020352,DKSR20001511_1,26,17,69,5.47,0.2463768115942029,86
train,ulsan_002123,DKSR20001132_1,26,23,45,3.58,0.5111111111111111,68
train,ulsan_021426,DKSR20001537_1,23,18,51,4.07,0.35294117647058826,69
train,ulsan_007291,DKSR20001301_1,53,24,87,6.94,0.27586206896551724,111
train,ulsan_026905,DKSR20001203_2,25,21,69,5.49,0.30434782608695654,90
train,ulsan_006767,DKSR20001286_1,26,18,54,4.29,0.3333333333333333,72
train,ulsan_022874,DKSR20001571_2,28,18,69,5.48,0.2608695652173913,87
train,ulsan_003498,DKSR20001147_2,8,5,22,1.69,0.22727272727272727,27
train,ulsan_010421,DKSR20001593_2,37,26,57,4.56,0.45614035087719296,83
train,ulsan_022817,DKSR20001571_1,19,10,32,2.51,0.3125,42
train,ulsan_021477,DKSR20001537_1,32,24,54,4.28,0.4444444444444444,78
train,ulsan_015336,DKSR20001159_2,36,25,53,4.24,0.4716981132075472,78
train,ulsan_019676,DKSR20001508_1,48,36,74,5.9,0.4864864864864865,110
train,ulsan_024785,DKSR20000962_2,24,19,47,3.75,0.40425531914893614,66
train,ulsan_000871,DKSR20000959_2,24,15,70,5.54,0.21428571428571427,85
train,ulsan_013176,DKSR20001677_2,22,13,35,2.75,0.37142857142857144,48
train,ulsan_017414,DKSR20001287_2,6,6,21,1.61,0.2857142857142857,27
train,ulsan_003174,DKSR20001146_2,53,36,77,6.09,0.4675324675324675,113
train,ulsan_008910,DKSR20001476_1,29,19,53,4.2,0.3584905660377358,72
train,ulsan_023293,DKSR20000955_1,39,25,78,6.23,0.32051282051282054,103
train,ulsan_009583,DKSR20001535_1,33,19,60,4.79,0.31666666666666665,79
train,ulsan_000564,DKSR20000954_1,2,2,15,1.18,0.13333333333333333,17
train,ulsan_018272,DKSR20001380_1,34,31,54,4.26,0.5740740740740741,85
train,ulsan_020941,DKSR20001532_1,37,28,92,7.35,0.30434782608695654,120
train,ulsan_009538,DKSR20001535_2,13,10,31,2.46,0.3225806451612903,41
train,ulsan_008164,DKSR20001353_2,71,40,96,7.62,0.4166666666666667,136
train,ulsan_018398,DKSR20001380_1,24,17,45,3.53,0.37777777777777777,62
train,ulsan_024871,DKSR20000973_1,28,23,70,5.53,0.32857142857142857,93
train,ulsan_024134,DKSR20000961_1,13,12,33,2.64,0.36363636363636365,45
train,ulsan_009479,DKSR20001535_1,58,42,70,5.58,0.6,112
train,ulsan_001358,DKSR20001094_2,28,15,58,4.64,0.25862068965517243,73
train,ulsan_017967,DKSR20001336_2,16,11,24,1.89,0.4583333333333333,35
train,ulsan_001655,DKSR20001131_1,28,17,37,2.92,0.4594594594594595,54
train,ulsan_002451,DKSR20001144_2,12,9,32,2.53,0.28125,41
train,ulsan_001231,DKSR20001094_1,34,21,57,4.54,0.3684210526315789,78
train,ulsan_019436,DKSR20001508_2,32,24,60,4.8,0.4,84
train,ulsan_017214,DKSR20001241_1,19,12,57,4.52,0.21052631578947367,69
train,ulsan_006101,DKSR20001284_2,31,19,48,3.77,0.3958333333333333,67
train,ulsan_008798,DKSR20001476_2,35,25,57,4.55,0.43859649122807015,82
train,ulsan_012751,DKSR20001650_2,22,12,41,3.22,0.2926829268292683,53
train,ulsan_000908,DKSR20000959_1,48,33,74,5.89,0.44594594594594594,107
train,ulsan_019319,DKSR20001507_2,12,8,34,2.69,0.23529411764705882,42
train,ulsan_006471,DKSR20001285_1,41,31,61,4.85,0.5081967213114754,92
train,ulsan_011224,DKSR20001609_2,12,7,51,4.05,0.13725490196078433,58
train,ulsan_027642,DKSR20001204_1,31,21,69,5.46,0.30434782608695654,90
train,ulsan_004779,DKSR20001168_2,13,9,29,2.32,0.3103448275862069,38
train,ulsan_004612,DKSR20001167_1,38,21,49,3.92,0.42857142857142855,70
train,ulsan_019298,DKSR20001507_2,15,11,63,5.03,0.1746031746031746,74
train,ulsan_006618,DKSR20001286_2,18,14,28,2.23,0.5,42
train,ulsan_009084,DKSR20001487_1,52,29,73,5.79,0.3972602739726027,102
train,ulsan_020081,DKSR20001510_1,31,21,53,4.18,0.39622641509433965,74
train,ulsan_009364,DKSR20001535_2,29,22,61,4.88,0.36065573770491804,83
train,ulsan_001063,DKSR20000960_2,33,24,65,5.17,0.36923076923076925,89
train,ulsan_011156,DKSR20001609_1,13,9,33,2.61,0.2727272727272727,42
train,ulsan_008751,DKSR20001476_1,11,7,27,2.1,0.25925925925925924,34
train,ulsan_016939,DKSR20001240_1,21,13,30,2.4,0.43333333333333335,43
train,ulsan_012372,DKSR20001618_1,27,20,42,3.3,0.47619047619047616,62
train,ulsan_016993,DKSR20001240_1,27,20,70,5.59,0.2857142857142857,90
train,ulsan_010215,DKSR20001593_1,26,20,38,3.02,0.5263157894736842,58
train,ulsan_004402,DKSR20001167_2,10,8,37,2.94,0.21621621621621623,45
train,ulsan_015013,DKSR20001033_1,27,21,49,3.85,0.42857142857142855,70
train,ulsan_027449,DKSR20001204_2,22,15,33,2.64,0.45454545454545453,48
train,ulsan_024416,DKSR20000963_1,29,18,75,5.97,0.24,93
train,ulsan_005185,DKSR20001169_2,20,17,70,5.53,0.24285714285714285,87
train,ulsan_008455,DKSR20001475_2,26,22,50,3.95,0.44,72
train,ulsan_016791,DKSR20001240_2,24,14,37,2.92,0.3783783783783784,51
train,ulsan_017254,DKSR20001241_2,34,24,93,7.44,0.25806451612903225,117
train,ulsan_022147,DKSR20001569_1,11,9,26,2.01,0.34615384615384615,35
train,ulsan_001566,DKSR20001131_2,36,29,71,5.67,0.4084507042253521,100
train,ulsan_026757,DKSR20000979_1,33,23,68,5.42,0.3382352941176471,91
train,ulsan_017919,DKSR20001288_2,24,14,50,4.0,0.28,64
train,ulsan_006235,DKSR20001284_2,16,11,25,1.96,0.44,36
train,ulsan_022392,DKSR20001570_2,2,2,13,0.97,0.15384615384615385,15
train,ulsan_005578,DKSR20001278_1,28,16,45,3.6,0.35555555555555557,61
train,ulsan_004234,DKSR20001166_1,50,37,90,7.14,0.4111111111111111,127
train,ulsan_022812,DKSR20001571_1,24,18,41,3.28,0.43902439024390244,59
train,ulsan_014774,DKSR20001033_2,17,12,47,3.73,0.2553191489361702,59
train,ulsan_001607,DKSR20001131_1,30,16,69,5.45,0.2318840579710145,85
train,ulsan_025119,DKSR20001156_1,20,18,42,3.29,0.42857142857142855,60
train,ulsan_020861,DKSR20001532_1,53,36,94,7.49,0.3829787234042553,130
train,ulsan_027615,DKSR20001204_2,13,9,33,2.63,0.2727272727272727,42
train,ulsan_013349,DKSR20001677_1,35,25,57,4.54,0.43859649122807015,82
train,ulsan_004225,DKSR20001166_2,28,17,49,3.87,0.3469387755102041,66
train,ulsan_001815,DKSR20001131_2,31,24,58,4.57,0.41379310344827586,82
train,ulsan_018580,DKSR20001386_2,36,25,65,5.14,0.38461538461538464,90
train,ulsan_026695,DKSR20000979_2,6,5,31,2.46,0.16129032258064516,36
train,ulsan_002291,DKSR20001144_1,26,18,47,3.75,0.3829787234042553,65
train,ulsan_018063,DKSR20001336_1,19,12,47,3.73,0.2553191489361702,59
train,ulsan_018135,DKSR20001336_1,38,23,64,5.11,0.359375,87
train,ulsan_004473,DKSR20001167_1,10,7,27,2.14,0.25925925925925924,34
train,ulsan_007744,DKSR20001351_1,39,25,53,4.2,0.4716981132075472,78
train,ulsan_005792,DKSR20001280_2,14,12,28,2.22,0.42857142857142855,40
train,ulsan_003977,DKSR20001165_2,21,14,40,3.14,0.35,54
train,ulsan_018016,DKSR20001336_1,27,27,72,5.74,0.375,99
train,ulsan_026129,DKSR20000975_2,22,16,46,3.68,0.34782608695652173,62
train,ulsan_013612,DKSR20001715_1,2,2,14,1.12,0.14285714285714285,16
train,ulsan_024999,DKSR20000973_2,18,14,34,2.7,0.4117647058823529,48
train,ulsan_020602,DKSR20001512_1,22,13,48,3.83,0.2708333333333333,61
train,ulsan_012675,DKSR20001650_1,56,39,68,5.37,0.5735294117647058,107
train,ulsan_024300,DKSR20000963_1,19,11,57,4.54,0.19298245614035087,68
train,ulsan_013394,DKSR20001677_2,17,10,33,2.58,0.30303030303030304,43
train,ulsan_004569,DKSR20001167_1,30,17,56,4.47,0.30357142857142855,73
train,ulsan_022866,DKSR20001571_2,18,13,39,3.1,0.3333333333333333,52
train,ulsan_017447,DKSR20001287_2,6,3,12,0.92,0.25,15
train,ulsan_022069,DKSR20001569_1,13,10,32,2.55,0.3125,42
train,ulsan_024660,DKSR20000962_2,21,15,48,3.81,0.3125,63
train,ulsan_021438,DKSR20001537_2,21,18,46,3.64,0.391304347826087,64
train,ulsan_020380,DKSR20001511_1,32,24,49,3.88,0.4897959183673469,73
train,ulsan_003946,DKSR20001165_1,47,35,67,5.34,0.5223880597014925,102
train,ulsan_013958,DKSR20001031_1,39,29,52,4.13,0.5576923076923077,81
train,ulsan_017366,DKSR20001287_1,6,6,16,1.24,0.375,22
train,ulsan_010146,DKSR20001592_1,41,25,68,5.38,0.36764705882352944,93
train,ulsan_010452,DKSR20001594_1,15,8,66,5.26,0.12121212121212122,74
train,ulsan_017910,DKSR20001288_1,26,13,13,1.03,1.0,26
train,ulsan_026777,DKSR20000979_1,39,33,79,6.27,0.4177215189873418,112
train,ulsan_001617,DKSR20001131_1,30,23,42,3.33,0.5476190476190477,65
train,ulsan_004001,DKSR20001165_2,24,18,63,5.04,0.2857142857142857,81
train,ulsan_006926,DKSR20001300_2,12,10,23,1.84,0.43478260869565216,33
train,ulsan_018138,DKSR20001336_1,17,15,41,3.26,0.36585365853658536,56
train,ulsan_024165,DKSR20000961_2,30,25,71,5.66,0.352112676056338,96
train,ulsan_013721,DKSR20001715_1,13,8,32,2.49,0.25,40
train,ulsan_001826,DKSR20001132_1,19,19,59,4.65,0.3220338983050847,78
train,ulsan_021929,DKSR20001568_1,26,17,45,3.6,0.37777777777777777,62
train,ulsan_008232,DKSR20001413_2,34,24,64,5.09,0.375,88
train,ulsan_021526,DKSR20001537_2,10,8,19,1.52,0.42105263157894735,27
train,ulsan_019605,DKSR20001508_1,21,13,56,4.48,0.23214285714285715,69
train,ulsan_025390,DKSR20001156_1,12,10,32,2.54,0.3125,42
train,ulsan_016413,DKSR20001207_1,21,15,38,3.04,0.39473684210526316,53
train,ulsan_016421,DKSR20001207_1,37,26,67,5.3,0.3880597014925373,93
train,ulsan_019983,DKSR20001510_2,22,17,53,4.24,0.32075471698113206,70
train,ulsan_011732,DKSR20001611_2,42,30,53,4.24,0.5660377358490566,83
train,ulsan_014538,DKSR20001032_1,26,16,32,2.51,0.5,48
train,ulsan_026014,DKSR20001157_1,24,16,56,4.45,0.2857142857142857,72
train,ulsan_008849,DKSR20001476_2,18,12,32,2.5,0.375,44
train,ulsan_004846,DKSR20001168_2,22,14,41,3.23,0.34146341463414637,55
train,ulsan_025271,DKSR20001156_2,15,12,41,3.27,0.2926829268292683,53
train,ulsan_000539,DKSR20000954_2,7,5,21,1.65,0.23809523809523808,26
train,ulsan_015757,DKSR20001202_2,33,24,56,4.48,0.42857142857142855,80
train,ulsan_013711,DKSR20001715_1,25,18,54,4.3,0.3333333333333333,72
train,ulsan_012025,DKSR20001617_1,55,30,97,7.72,0.30927835051546393,127
train,ulsan_000667,DKSR20000954_2,33,29,54,4.25,0.5370370370370371,83
train,ulsan_021044,DKSR20001533_2,22,17,74,5.85,0.22972972972972974,91
train,ulsan_004752,DKSR20001168_2,13,6,27,2.14,0.2222222222222222,33
train,ulsan_015094,DKSR20001159_1,17,13,35,2.76,0.37142857142857144,48
train,ulsan_003303,DKSR20001147_1,23,19,48,3.8,0.3958333333333333,67
train,ulsan_027553,DKSR20001204_2,14,10,34,2.71,0.29411764705882354,44
train,ulsan_003681,DKSR20001149_1,63,38,101,8.02,0.37623762376237624,139
train,ulsan_017820,DKSR20001288_1,25,15,26,2.05,0.5769230769230769,41
train,ulsan_004642,DKSR20001167_1,56,37,78,6.2,0.47435897435897434,115
train,ulsan_007319,DKSR20001301_2,14,8,43,3.42,0.18604651162790697,51
train,ulsan_024009,DKSR20000958_1,29,18,67,5.36,0.26865671641791045,85
train,ulsan_021888,DKSR20001568_1,8,8,13,0.98,0.6153846153846154,21
train,ulsan_022408,DKSR20001570_2,16,10,38,3.0,0.2631578947368421,48
train,ulsan_021674,DKSR20001537_1,32,22,51,4.04,0.43137254901960786,73
train,ulsan_014686,DKSR20001033_1,29,19,45,3.54,0.4222222222222222,64
train,ulsan_017273,DKSR20001241_1,21,14,35,2.79,0.4,49
train,ulsan_011285,DKSR20001609_2,28,18,43,3.39,0.4186046511627907,61
train,ulsan_026192,DKSR20000975_1,54,36,86,6.81,0.4186046511627907,122
train,ulsan_005842,DKSR20001280_2,23,12,28,2.21,0.42857142857142855,40
train,ulsan_016996,DKSR20001240_1,17,13,32,2.53,0.40625,45
train,ulsan_020816,DKSR20001532_2,20,17,43,3.44,0.3953488372093023,60
train,ulsan_011625,DKSR20001610_2,33,22,73,5.78,0.3013698630136986,95
train,ulsan_011134,DKSR20001609_1,14,9,47,3.69,0.19148936170212766,56
train,ulsan_026482,DKSR20001158_1,33,21,63,5.04,0.3333333333333333,84
train,ulsan_000669,DKSR20000954_2,32,21,47,3.75,0.44680851063829785,68
train,ulsan_025499,DKSR20000974_2,42,24,72,5.69,0.3333333333333333,96
train,ulsan_003100,DKSR20001146_2,5,5,21,1.62,0.23809523809523808,26
train,ulsan_014266,DKSR20001032_2,38,28,50,3.95,0.56,78
train,ulsan_025504,DKSR20000974_1,32,23,67,5.29,0.34328358208955223,90
train,ulsan_002957,DKSR20001146_2,26,19,32,2.5,0.59375,51
train,ulsan_001207,DKSR20001094_1,27,21,103,8.23,0.20388349514563106,124
train,ulsan_003900,DKSR20001165_2,30,21,54,4.26,0.3888888888888889,75
train,ulsan_018115,DKSR20001336_2,42,25,62,4.91,0.4032258064516129,87
train,ulsan_022201,DKSR20001569_2,9,6,21,1.65,0.2857142857142857,27
train,ulsan_026701,DKSR20000979_2,36,25,63,4.97,0.3968253968253968,88
train,ulsan_025777,DKSR20001157_1,51,27,85,6.74,0.3176470588235294,112
train,ulsan_014568,DKSR20001032_2,27,18,39,3.05,0.46153846153846156,57
train,ulsan_026352,DKSR20001158_2,23,14,43,3.44,0.32558139534883723,57
train,ulsan_016514,DKSR20001208_1,38,29,62,4.92,0.46774193548387094,91
train,ulsan_015914,DKSR20001202_2,15,12,41,3.23,0.2926829268292683,53
